utt_id,text,h,s,b,dimmer,tag
1808,요즘 호수 위를 걷자 마음이 고요해진다 마음에 오래 남는다,56,46,59,50,calm
1809,가끔 밤새 잠이 오지 않아 머리가 무겁다 그래서 더 마음이 깊다,228,34,19,22,sleepy
1810,요즘 좋은 음악을 들으니 힘이 난다,84,95,100,100,energetic
1811,숲길을 걷다 보니 마음이 맑아진다,68,51,89,86,natural
1812,어제 전화벨 소리에 가슴이 철렁한다 다시 생각난다,188,72,45,44,anxious
1813,오늘 아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각난다,24,58,51,62,calm
1814,오늘 음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다,277,97,80,69,romantic
1815,새벽까지 깨어 있었더니 눈이 감긴다 잊기 힘들다,210,30,21,37,sleepy
1816,요즘 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다,84,95,100,95,energetic
1817,어제 도움을 준 친구에게 고마움이 든다,93,75,97,81,grateful
1818,요즘 오늘따라 연인이 더욱 특별하다,268,94,75,75,romantic
1819,요즘 도움을 준 친구에게 고마움이 든다 마음에 오래 남는다,89,60,86,93,grateful
1820,오늘 계단을 오르니 숨이 가쁘다,17,51,41,36,tired
1821,오늘 억울한 말을 들어 속이 끓는다 그래서 더 마음이 깊다,14,100,70,82,angry
1822,요즘 혼자 남겨진 듯한 기분이 든다 다시 생각난다,209,46,47,32,sad
1823,어제 주변 소음이 거슬려 집중이 안 된다 마음에 오래 남는다,356,55,34,44,uncomfortable
1824,어제 기다리는 동안 손이 떨린다,201,65,65,43,anxious
1825,별빛이 반짝이는 저녁이 낭만적이다 그래서 더 마음이 깊다,290,100,86,78,romantic
1826,옆에 있어주는 것만으로도 설렌다 마음에 오래 남는다,267,93,92,71,romantic
1827,요즘 오늘 하루가 너무 힘들었다 그래서 더 마음이 깊다,224,64,35,30,sad
1828,가끔 별빛이 반짝이는 저녁이 낭만적이다 마음에 오래 남는다,279,99,83,75,romantic
1829,요즘 손을 잡으니 온기가 전해진다 마음에 오래 남는다,18,88,90,72,warm
1830,가끔 햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다,15,86,76,75,warm
1831,오늘 주변 소음이 거슬려 집중이 안 된다 마음에 오래 남는다,21,47,31,32,uncomfortable
1832,어제 운동을 마치니 기운이 솟는다 다시 생각난다,88,100,96,90,energetic
1833,어제 오늘 하루에 감사하다,93,76,90,77,grateful
1834,요즘 예상치 못한 상황에 긴장된다 마음에 오래 남는다,212,78,65,51,anxious
1835,친구들과 함께 웃으니 즐겁다 다시 생각난다,63,84,94,83,happy
1836,가끔 눈이 따가워 집중하기 어렵다 마음에 오래 남는다,357,46,30,43,uncomfortable
1837,어제 예상치 못한 상황에 긴장된다 다시 생각난다,214,61,57,43,anxious
1838,가끔 전화벨 소리에 가슴이 철렁한다 그래서 더 마음이 깊다,181,65,58,60,anxious
1839,혼자 있는 시간이 길어져 외롭다 잊기 힘들다,217,65,42,41,lonely
1840,요즘 응원의 말이 큰 힘이 된다 다시 생각난다,101,69,90,80,grateful
1841,요즘 공기가 답답해 머리가 무겁다,24,44,27,31,uncomfortable
1842,어제 책을 읽다 그대로 잠들었다 마음에 오래 남는다,206,44,32,38,sleepy
1843,요즘 밤공기를 마시며 걷자 차분해졌다,34,56,42,63,calm
1844,긴 하루 끝에 졸립다 그래서 더 마음이 깊다,234,30,31,33,sleepy
1845,어제 친구들과 함께 웃으니 즐겁다 다시 생각난다,61,100,100,92,happy
1846,생각이 정리되어 선명하다 다시 생각난다,209,84,72,63,focused
1847,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,54,93,99,83,happy
1848,요즘 계단을 오르니 숨이 가쁘다 그래서 더 마음이 깊다,41,44,46,46,tired
1849,혼자 남겨진 듯한 기분이 든다,237,58,44,34,sad
1850,어제 새소리가 귀에 맴돈다 다시 생각난다,60,48,89,79,natural
1851,가끔 사람들이 떠나간 거리가 적막하다 그래서 더 마음이 깊다,219,66,27,32,lonely
1852,가끔 밤공기를 마시며 걷자 차분해졌다 그래서 더 마음이 깊다,16,40,56,46,calm
1853,몸이 가벼워 에너지가 넘친다 다시 생각난다,62,95,100,96,energetic
1854,요즘 가족과 함께 있으니 포근하다,32,78,72,74,warm
1855,가끔 햇살이 비추니 마음이 녹는다 잊기 힘들다,39,89,76,57,warm
1856,말할 사람이 없어 허전하다 다시 생각난다,244,56,33,40,lonely
1857,가끔 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,27,49,42,50,tired
1858,점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,209,31,33,40,sleepy
1859,가끔 옆에 있어주는 것만으로도 설렌다,290,100,88,72,romantic
1860,요즘 사람들이 떠나간 거리가 적막하다 그래서 더 마음이 깊다,236,59,26,28,lonely
1861,요즘 혼자 남겨진 듯한 기분이 든다 잊기 힘들다,203,68,41,30,sad
1862,요즘 약속 시간을 지키지 않아 화가 난다 그래서 더 마음이 깊다,10,96,71,72,angry
1863,어제 옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다,291,100,79,80,romantic
1864,어제 조용한 공간에서 연구에 빠져 있다,211,88,68,63,focused
1865,요즘 마음이 무겁고 울적하다 다시 생각난다,234,62,46,45,sad
1866,요즘 햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다,39,89,81,70,warm
1867,가끔 몸이 축 처졌다 마음에 오래 남는다,49,50,51,32,tired
1868,어제 주변 소음이 거슬려 집중이 안 된다,18,41,38,29,uncomfortable
1869,하루 종일 걸어 다리가 무겁다 잊기 힘들다,16,42,54,44,tired
1870,가끔 햇살이 비추니 마음이 녹는다 마음에 오래 남는다,39,79,78,63,warm
1871,가끔 호수 위를 걷자 마음이 고요해진다 다시 생각난다,55,65,46,64,calm
1872,요즘 시험을 앞두고 집중이 잘 된다 마음에 오래 남는다,202,79,65,78,focused
1873,어제 흙냄새가 코끝을 스친다 그래서 더 마음이 깊다,61,52,85,79,natural
1874,버스가 그냥 지나쳐서 화가 났다 잊기 힘들다,11,100,76,72,angry
1875,가끔 책을 읽다 그대로 잠들었다,223,32,23,34,sleepy
1876,어제 카페에서 조용히 책을 읽으니 평온하다 그래서 더 마음이 깊다,26,40,42,54,calm
1877,가끔 좋은 음악을 들으니 힘이 난다 마음에 오래 남는다,74,100,96,98,energetic
1878,어제 오늘 하루에 감사하다 다시 생각난다,95,70,83,81,grateful
1879,가끔 기대가 무너져 허탈하다 다시 생각난다,235,45,47,44,sad
1880,가끔 마음속이 공허하다 잊기 힘들다,216,68,30,35,lonely
1881,오늘 별빛이 반짝이는 저녁이 낭만적이다,289,96,77,80,romantic
1882,아이들 웃음소리가 마음을 잔잔하게 한다 마음에 오래 남는다,52,52,41,50,calm
1883,새소리가 귀에 맴돈다,39,55,81,79,natural
1884,가끔 책을 읽다 그대로 잠들었다 그래서 더 마음이 깊다,220,26,24,33,sleepy
1885,오늘 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,86,100,99,95,energetic
1886,새로운 도전을 하니 활력이 돈다 마음에 오래 남는다,85,99,97,90,energetic
1887,조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다,191,75,69,72,focused
1888,오늘 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다,52,54,60,61,calm
1889,오늘 음악이 흐르는 밤이 사랑스럽다 잊기 힘들다,282,88,76,63,romantic
1890,혼자 있는 시간이 길어져 외롭다,225,53,40,37,lonely
1891,어제 생각이 정리되어 선명하다 그래서 더 마음이 깊다,199,73,66,69,focused
1892,요즘 밤새 잠이 오지 않아 머리가 무겁다 마음에 오래 남는다,235,28,29,34,sleepy
1893,어제 점심을 먹고 나니 졸음이 쏟아진다 다시 생각난다,235,28,19,39,sleepy
1894,가끔 회의가 길어져서 짜증이 난다 마음에 오래 남는다,2,100,76,75,angry
1895,시험을 앞두고 집중이 잘 된다 잊기 힘들다,188,79,80,67,focused
1896,책을 읽다 그대로 잠들었다,210,25,30,33,sleepy
1897,시험을 앞두고 집중이 잘 된다 그래서 더 마음이 깊다,185,89,77,65,focused
1898,오늘 시험을 앞두고 집중이 잘 된다 마음에 오래 남는다,215,76,65,66,focused
1899,요즘 긴장감이 풀리자 피로가 몰려왔다 다시 생각난다,38,40,35,48,tired
1900,점심을 먹고 나니 졸음이 쏟아진다 다시 생각난다,219,45,28,28,sleepy
1901,요즘 좋은 음악을 들으니 힘이 난다 다시 생각난다,65,100,100,92,energetic
1902,계단을 오르니 숨이 가쁘다 잊기 힘들다,27,51,39,32,tired
1903,가끔 오늘따라 아내가 사랑스럽다,75,85,94,78,happy
1904,가끔 조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다,212,88,72,63,focused
1905,예상치 못한 상황에 긴장된다 마음에 오래 남는다,197,66,50,44,anxious
1906,오늘 하루 종일 걸어 다리가 무겁다 잊기 힘들다,50,41,54,31,tired
1907,오늘 하루에 감사하다 잊기 힘들다,70,60,86,85,grateful
1908,오늘 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다,31,49,55,39,tired
1909,파도 소리가 마음을 차분하게 한다 그래서 더 마음이 깊다,57,49,80,75,natural
1910,오늘 책을 읽다 그대로 잠들었다 마음에 오래 남는다,206,41,19,22,sleepy
1911,오늘따라 연인이 더욱 특별하다 마음에 오래 남는다,282,95,93,60,romantic
1912,가끔 회의가 길어져서 짜증이 난다 다시 생각난다,6,100,86,70,angry
1913,오늘 조용한 공간에서 연구에 빠져 있다 다시 생각난다,198,73,78,74,focused
1914,요즘 오늘 하루에 감사하다 그래서 더 마음이 깊다,97,73,86,79,grateful
1915,잊고 싶은 기억이 떠오른다,205,72,32,38,sad
1916,어제 좋은 음악을 들으니 힘이 난다 그래서 더 마음이 깊다,85,100,100,99,energetic
1917,호수 위를 걷자 마음이 고요해진다 잊기 힘들다,42,51,55,49,calm
1918,어제 빈 방에 있으니 쓸쓸하다 다시 생각난다,239,58,38,44,lonely
1919,오늘 긴장감이 풀리자 피로가 몰려왔다 마음에 오래 남는다,25,54,48,41,tired
1920,어제 오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다,278,94,75,68,romantic
1921,어제 혼자 남겨진 듯한 기분이 든다,202,72,42,26,sad
1922,오늘 손을 잡으니 온기가 전해진다 마음에 오래 남는다,22,78,82,60,warm
1923,요즘 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,31,55,36,43,tired
1924,어제 자녀들이 다 커서 믿음직하다 마음에 오래 남는다,77,94,98,81,happy
1925,요즘 가족의 배려가 감사하다 그래서 더 마음이 깊다,75,68,82,87,grateful
1926,전화벨 소리에 가슴이 철렁한다 다시 생각난다,202,80,55,51,anxious
1927,가족의 배려가 감사하다 마음에 오래 남는다,108,79,93,82,grateful
1928,어제 계단을 오르니 숨이 가쁘다 그래서 더 마음이 깊다,45,54,50,44,tired
1929,하루 종일 걸어 다리가 무겁다 마음에 오래 남는다,31,54,36,32,tired
1930,가끔 별빛이 반짝이는 저녁이 낭만적이다 그래서 더 마음이 깊다,276,92,88,62,romantic
1931,오늘 하루 종일 걸어 다리가 무겁다,18,50,37,47,tired
1932,가끔 전화벨 소리에 가슴이 철렁한다,193,79,48,56,anxious
1933,어제 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,59,86,97,89,happy
1934,어제 계단을 오르니 숨이 가쁘다 잊기 힘들다,12,56,45,35,tired
1935,문제를 풀다 보니 몰입하게 된다 다시 생각난다,200,76,73,74,focused
1936,가끔 햇살이 나뭇잎 사이로 스며든다 다시 생각난다,55,43,80,74,natural
1937,기다리는 동안 손이 떨린다 잊기 힘들다,218,76,59,56,anxious
1938,가끔 도움을 준 친구에게 고마움이 든다 잊기 힘들다,88,73,90,85,grateful
1939,요즘 좋은 음악을 들으니 힘이 난다 잊기 힘들다,69,96,97,92,energetic
1940,가끔 가족의 배려가 감사하다,84,66,93,89,grateful
1941,호수 위를 걷자 마음이 고요해진다 다시 생각난다,47,60,50,62,calm
1942,요즘 공기가 답답해 머리가 무겁다 그래서 더 마음이 깊다,24,47,23,41,uncomfortable
1943,오늘 공기가 답답해 머리가 무겁다 잊기 힘들다,7,41,32,43,uncomfortable
1944,예상치 못한 상황에 긴장된다 잊기 힘들다,194,66,50,55,anxious
1945,긴장감이 풀리자 피로가 몰려왔다 다시 생각난다,27,41,54,44,tired
1946,가끔 조용한 공간에서 연구에 빠져 있다 다시 생각난다,186,70,75,74,focused
1947,운동을 마치니 기운이 솟는다 그래서 더 마음이 깊다,80,95,100,91,energetic
1948,가끔 오늘 하루가 너무 힘들었다,216,72,45,47,sad
1949,마음속이 공허하다 잊기 힘들다,246,58,30,26,lonely
1950,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 잊기 힘들다,70,88,100,87,happy
1951,가끔 억울한 말을 들어 속이 끓는다,350,100,70,70,angry
1952,오늘 긴 하루 끝에 졸립다 그래서 더 마음이 깊다,185,40,19,36,sleepy
1953,가끔 좋은 소식을 들으니 마음이 밝다 다시 생각난다,64,80,97,94,happy
1954,어제 버스가 그냥 지나쳐서 화가 났다 그래서 더 마음이 깊다,353,100,89,82,angry
1955,어제 숲길을 걷다 보니 마음이 맑아진다,45,35,81,73,natural
1956,오늘 몸이 가벼워 에너지가 넘친다 그래서 더 마음이 깊다,53,99,99,93,energetic
1957,어제 시험을 앞두고 집중이 잘 된다 다시 생각난다,200,72,80,78,focused
1958,가끔 새로운 도전을 하니 활력이 돈다,70,96,100,92,energetic
1959,요즘 눈이 따가워 집중하기 어렵다 잊기 힘들다,16,47,31,28,uncomfortable
1960,어제 좋은 소식을 들으니 마음이 밝다 마음에 오래 남는다,55,92,100,82,happy
1961,가끔 운동을 마치니 기운이 솟는다 마음에 오래 남는다,88,100,100,98,energetic
1962,가끔 도움을 준 친구에게 고마움이 든다 그래서 더 마음이 깊다,102,76,94,81,grateful
1963,오늘 손을 잡으니 온기가 전해진다 잊기 힘들다,31,79,82,60,warm
1964,오늘 밤공기를 마시며 걷자 차분해졌다 마음에 오래 남는다,39,48,43,65,calm
1965,어제 오늘따라 연인이 더욱 특별하다 잊기 힘들다,288,97,91,71,romantic
1966,요즘 눈이 따가워 집중하기 어렵다,356,57,27,29,uncomfortable
1967,어제 기다리는 동안 손이 떨린다 잊기 힘들다,203,64,59,59,anxious
1968,요즘 기다리는 동안 손이 떨린다,216,67,56,58,anxious
1969,어제 예상치 못한 상황에 긴장된다 마음에 오래 남는다,200,73,49,45,anxious
1970,카페에서 조용히 책을 읽으니 평온하다 다시 생각난다,28,45,57,59,calm
1971,가끔 긴장감이 풀리자 피로가 몰려왔다 다시 생각난다,14,48,52,32,tired
1972,어제 잊고 싶은 기억이 떠오른다 다시 생각난다,206,57,46,42,sad
1973,어제 눈이 따가워 집중하기 어렵다 잊기 힘들다,16,44,21,30,uncomfortable
1974,오늘 빈 방에 있으니 쓸쓸하다 그래서 더 마음이 깊다,212,70,25,45,lonely
1975,어제 사람들이 떠나간 거리가 적막하다 그래서 더 마음이 깊다,248,61,42,26,lonely
1976,가끔 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,193,75,68,79,focused
1977,오늘 하루에 감사하다,98,74,92,77,grateful
1978,가끔 좋은 소식을 들으니 마음이 밝다 마음에 오래 남는다,67,82,97,95,happy
1979,오늘 호수 위를 걷자 마음이 고요해진다 마음에 오래 남는다,20,49,56,64,calm
1980,밤새 잠이 오지 않아 머리가 무겁다,223,30,18,32,sleepy
1981,가끔 오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다,287,100,92,60,romantic
1982,가끔 오늘 하루에 감사하다 잊기 힘들다,95,72,96,77,grateful
1983,요즘 오늘 사무실에서 너무 많은 일을 했다,48,44,42,38,tired
1984,기대가 무너져 허탈하다 마음에 오래 남는다,208,49,48,39,sad
1985,오늘 가족과 함께 있으니 포근하다 마음에 오래 남는다,44,77,81,64,warm
1986,가끔 햇살이 나뭇잎 사이로 스며든다 잊기 힘들다,39,46,82,73,natural
1987,오늘 음악이 흐르는 밤이 사랑스럽다 마음에 오래 남는다,267,99,89,75,romantic
1988,가끔 오늘 사무실에서 너무 많은 일을 했다,25,40,48,39,tired
1989,오늘 생각이 정리되어 선명하다 그래서 더 마음이 깊다,202,86,75,70,focused
